labels	salinity_surface_whole_yr_max	salinity_surface_whole_yr_mean	salinity_surface_whole_yr_min	salinity_water_column_whole_yr_max	salinity_water_column_whole_yr_mean	salinity_water_column_whole_yr_min	salinity_surface_repro_max	salinity_surface_repro_mean	salinity_surface_repro_min	salinity_water_column_repro_max	salinity_water_column_repro_mean	salinity_water_column_repro_min	sst_whole_yr_max	sst_whole_yr_mean	sst_whole_yr_min	sst_repro_max	sst_repro_mean	sst_repro_min	chlo_surface_max	chlo_surface_mean	chlo_surface_min	chlo_benthic_max	chlo_benthic_mean	chlo_benthic_min
mul_spaS_133	mul	38.1182746887207	37.0269681448224	36.3279685974121	38.1182746887207	37.0463934492791	36.3255081176758	38.0730514526367	37.1063185330095	36.3987503051758	38.0825157165527	37.1158849255792	36.3961715698242	28.4511451721191	19.3804674861075	13.2715606689453	27.2003288269043	19.2593765061477	13.8951549530029	0.653073	0.1255	0.03988	0.544254	0.358789	0.117442
mul_spaS_134	mul	38.0998497009277	36.99456475795	36.2632598876953	38.10009765625	37.0048494338989	36.2620429992676	37.9941177368164	37.0716146797969	36.3899726867676	38.025318145752	37.0837891940413	36.3896675109863	28.5387535095215	19.3782943144612	13.5010938644409	27.2562522888184	19.3006081942854	14.0886859893799	0.678043	0.132139	0.039917	0.619263	0.125475	0.03619
mul_spaS_138	mul	38.1182746887207	37.0269681448224	36.3279685974121	38.1182746887207	37.0463934492791	36.3255081176758	38.0730514526367	37.1063185330095	36.3987503051758	38.0825157165527	37.1158849255792	36.3961715698242	28.4511451721191	19.3804674861075	13.2715606689453	27.2003288269043	19.2593765061477	13.8951549530029	0.653073	0.1255	0.03988	0.544254	0.358789	0.117442
mul_spaS_142	mul	38.073902130127	36.9705917533787	36.2824401855469	38.2960777282715	37.2110309533373	36.2814712524414	38.0129776000977	37.0425266923576	36.3878402709961	38.024585723877	37.0498138076958	36.3856086730957	28.5271244049072	19.3673214473944	13.4917612075806	27.1010780334473	19.219055149473	14.0511951446533	0.653073	0.1255	0.03988	0.544254	0.358789	0.117442
mul_spaS_145	mul	38.0880966186523	36.9859985154251	36.2724800109863	38.115364074707	37.0350340935593	36.2713890075684	38.0024147033691	37.0610311837032	36.3829765319824	38.0226783752441	37.0702597344059	36.3825798034668	28.5239067077637	19.3714005015362	13.5060663223267	27.1615715026855	19.256597729387	14.0744867324829	0.682688	0.133495	0.039465	0.39169	0.274442	0.126448
mul_spaS_146	mul	38.073902130127	36.9705917533787	36.2824401855469	38.2960777282715	37.2110309533373	36.2814712524414	38.0129776000977	37.0425266923576	36.3878402709961	38.024585723877	37.0498138076958	36.3856086730957	28.5271244049072	19.3673214473944	13.4917612075806	27.1010780334473	19.219055149473	14.0511951446533	0.657279	0.128928	0.039284	0.045859	0.031604	0.023889
mul_spaS_152	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_153	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_154	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_155	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_156	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_157	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_158	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_159	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_160	mul	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269
mul_spaS_169	mul	38.1182746887207	37.0269681448224	36.3279685974121	38.1182746887207	37.0463934492791	36.3255081176758	38.0730514526367	37.1063185330095	36.3987503051758	38.0825157165527	37.1158849255792	36.3961715698242	28.4511451721191	19.3804674861075	13.2715606689453	27.2003288269043	19.2593765061477	13.8951549530029	0.65875	0.125344	0.042551	0.564201	0.1366	0.035554
mul_spaS_177	mul	38.1182746887207	37.0269681448224	36.3279685974121	38.1182746887207	37.0463934492791	36.3255081176758	38.0730514526367	37.1063185330095	36.3987503051758	38.0825157165527	37.1158849255792	36.3961715698242	28.4511451721191	19.3804674861075	13.2715606689453	27.2003288269043	19.2593765061477	13.8951549530029	0.65875	0.125344	0.042551	0.564201	0.1366	0.035554
mul_spaS_179	mul	38.0693778991699	36.9562047980298	36.2149314880371	38.4739151000977	37.5352574555727	36.2138748168945	37.9533042907715	37.0257094810749	36.3732795715332	37.9931182861328	37.0394024728358	36.3722076416016	28.4797420501709	19.349314360783	13.6374769210815	27.1315402984619	19.2053492578967	14.0924940109253	0.682688	0.133495	0.039465	0.39169	0.274442	0.126448
